x_1 rho
0.0 0.30087258380636933
6.10351562e-05 0.30087259192761573
0.00012207 0.30087261628646667
0.00018311 0.3008726568878134
0.00024414 0.30087271372677965
0.00030518 0.3008727868082507
0.00036621 0.30087287612737135
0.00042725 0.3008729816890117
0.00048828 0.30087310348834656
0.00054932 0.30087324153022244
0.00061035 0.3008733958098525
0.00067139 0.30087356633205087
0.00073242 0.30087375309207803
0.00079346 0.30087395609470713
0.00085449 0.3008741753352542
0.00091553 0.3008744108184432
0.00097656 0.30087466253965395
0.0010376 0.3008749305035534
0.00109863 0.30087521470559253
0.00115967 0.3008755151503737
0.0012207 0.3008758318334269
0.00128174 0.3008761647592826
0.00134277 0.3008765139235565
0.00140381 0.3008768793307004
0.00146484 0.30087726097642253
0.00152588 0.30087765886508966
0.00158691 0.30087807299250857
0.00164795 0.30087850336295496
0.00170898 0.30087894997234
0.00177002 0.3008794128248431
0.00183105 0.3008798919164848
0.00189209 0.3008803872513432
0.00195312 0.3008808988255529
0.00201416 0.3008814266430865
0.0020752 0.3008819707001966
0.00213623 0.30088253100074636
0.00219727 0.30088310754111036
0.0022583 0.30088370032503864
0.00231934 0.300884309349031
0.00238037 0.3008849346167215
0.00244141 0.30088557612473765
0.00250244 0.30088623387659547
0.00256348 0.3008869078690519
0.00262451 0.30088759810550336
0.00268555 0.3008883045828378
0.00274658 0.30088902730433054
0.00280762 0.3008897662670018
0.00286865 0.30089052147400497
0.00292969 0.30089129292249295
0.00299072 0.30089208061549694
0.00305176 0.3008928845503027
0.00311279 0.30089370472981947
0.00317383 0.3008945411514653
0.00323486 0.3008953938180283
0.0032959 0.30089626272705766
0.00335693 0.3008971478812217
0.00341797 0.3008980492781995
0.003479 0.30089896692054074
0.00354004 0.300899900806053
0.00360107 0.30090085093716934
0.00366211 0.3009018173118237
0.00372314 0.3009027999323344
0.00378418 0.30090379879675955
0.00384521 0.3009048139073056
0.00390625 0.3009058452621518
0.00396729 0.30090689286339567
0.00402832 0.3009079567093347
0.00408936 0.30090903680196035
0.00415039 0.30091013313968556
0.00421143 0.30091124572439876
0.00427246 0.30091237455462483
0.0043335 0.30091351963215296
0.00439453 0.30091468095561635
0.00445557 0.3009158585267085
0.0045166 0.30091705234416716
0.00457764 0.30091826240959413
0.00463867 0.30091948872182783
0.00469971 0.30092073128238217
0.00476074 0.3009219900901924
0.00482178 0.3009232651466883
0.00488281 0.30092455645089833
0.00494385 0.3009258640041721
0.00500488 0.30092718780562694
0.00506592 0.3009285278565367
0.00512695 0.30092988415610333
0.00518799 0.30093125670552867
0.00524902 0.300932645504096
0.00531006 0.30093405055293904
0.00537109 0.3009354718514179
0.00543213 0.30093690940060236
0.00549316 0.3009383631999256
0.0055542 0.3009398332503974
0.00561523 0.30094131955152015
0.00567627 0.3009428221042473
0.0057373 0.3009443409081465
0.00579834 0.3009458759641188
0.00585938 0.3009474272717939
0.00592041 0.30094899483202375
0.00598145 0.30095057864449615
0.00604248 0.300952178710018
0.00610352 0.30095379502833164
0.00616455 0.3009554276002021
0.00622559 0.300957076425423
0.00628662 0.300958741504721
0.00634766 0.30096042283793795
0.00640869 0.300962120425765
0.00646973 0.30096383426808887
0.00653076 0.3009655643655686
0.0065918 0.3009673107181331
0.00665283 0.30096907332641176
0.00671387 0.30097085219037306
0.0067749 0.30097264731061946
0.00683594 0.30097445868715633
0.00689697 0.30097628632056184
0.00695801 0.3009781302108757
0.00701904 0.3009799903586544
0.00708008 0.30098186676396943
0.00714111 0.30098375942735817
0.00720215 0.30098566834892143
0.00726318 0.3009875935291796
0.00732422 0.3009895349682611
0.00738525 0.30099149266667097
0.00744629 0.3009934666245637
0.00750732 0.3009954568424307
0.00756836 0.3009974633204503
0.00762939 0.30099948605910254
0.00769043 0.3010015250585882
0.00775146 0.301003580319377
0.0078125 0.30100565184169065
0.00787354 0.3010077396259906
0.00793457 0.3010098436725175
0.00799561 0.30101196398172597
0.00805664 0.30101410055387484
0.00811768 0.3010162533894126
0.00817871 0.3010184224886152
0.00823975 0.3010206078519267
0.00830078 0.30102280947963844
0.00836182 0.30102502737219095
0.00842285 0.30102726152989057
0.00848389 0.30102951195317523
0.00854492 0.3010317786423651
0.00860596 0.3010340615978964
0.00866699 0.3010363608201025
0.00872803 0.30103867630941883
0.00878906 0.3010410080661907
0.0088501 0.3010433560908539
0.00891113 0.3010457203837651
0.00897217 0.3010481009453608
0.0090332 0.30105049777600856
0.00909424 0.30105291087614633
0.00915527 0.30105534024615205
