x_1 rho
0.0 0.2951262179091617
0.00012207 0.29512626038677214
0.00024414 0.29512638781966305
0.00036621 0.2951266002079525
0.00048828 0.29512689755182986
0.00061035 0.2951272798515723
0.00073242 0.29512774710756545
0.00085449 0.29512829932024126
0.00097656 0.2951289364901178
0.00109863 0.29512965861780255
0.0012207 0.29513046570398144
0.00134277 0.2951313577494213
0.00146484 0.29513233475496703
0.00158691 0.29513339672154026
0.00170898 0.295134543650159
0.00183105 0.29513577554190806
0.00195312 0.29513709239793945
0.0020752 0.2951384942195183
0.00219727 0.2951399810079737
0.00231934 0.2951415527647227
0.00244141 0.29514320949123135
0.00256348 0.2951449511890897
0.00268555 0.29514677785996124
0.00280762 0.2951486895055644
0.00292969 0.29515068612772105
0.00305176 0.2951527677283171
0.00317383 0.2951549343093453
0.0032959 0.29515718587284956
0.00341797 0.295159522420988
0.00354004 0.29516194395596596
0.00366211 0.2951644504800829
0.00378418 0.2951670419957415
0.00390625 0.29516971850538154
0.00402832 0.2951724800115728
0.00415039 0.2951753265169284
0.00427246 0.29517825802416364
0.00439453 0.295181274536069
0.0045166 0.295184376055524
0.00463867 0.29518756258548207
0.00476074 0.29519083412897273
0.00488281 0.29519419068912406
0.00500488 0.2951976322691299
0.00512695 0.29520115887228615
0.00524902 0.29520477050196314
0.00537109 0.29520846716159543
0.00549316 0.29521224885471986
0.00561523 0.2952161155849603
0.0057373 0.295220067356002
0.00585938 0.2952241041716341
0.00598145 0.29522822603572274
0.00610352 0.29523243295220825
0.00622559 0.29523672492512426
0.00634766 0.29524110195858927
0.00646973 0.29524556405678803
0.0065918 0.2952501112240172
0.00671387 0.2952547434646331
0.00683594 0.2952594607830958
0.00695801 0.2952642631839195
0.00708008 0.29526915067173437
0.00720215 0.295274123251245
0.00732422 0.29527918092723066
0.00744629 0.2952843237045615
0.00756836 0.29528955158819775
0.00769043 0.2952948645831801
0.0078125 0.2953002626946216
0.00793457 0.2953057459277516
0.00805664 0.29531131428785906
0.00817871 0.29531696778031713
0.00830078 0.295322706410606
0.00842285 0.2953285301842725
0.00854492 0.29533443910694723
0.00866699 0.29534043318437403
0.00878906 0.29534651242235144
0.00891113 0.2953526768267739
0.0090332 0.29535892640363315
0.00915527 0.2953652611590005
0.00927734 0.29537168109903444
0.00939941 0.29537818622996453
0.00952148 0.29538477655814255
0.00964355 0.29539145208997986
0.00976562 0.2953982128319884
0.0098877 0.2954050587907645
0.01000977 0.2954119899729831
0.01013184 0.29541900638542085
0.01025391 0.2954261080349372
0.01037598 0.29543329492849046
0.01049805 0.29544056707310423
0.01062012 0.2954479244759155
0.01074219 0.2954553671441289
0.01086426 0.2954628950850519
0.01098633 0.2954705083060879
0.0111084 0.29547820681472936
0.01123047 0.29548599061852826
0.01135254 0.29549385972516795
0.01147461 0.29550181414238463
0.01159668 0.2955098538780436
0.01171875 0.29551797894007525
0.01184082 0.29552618933651187
0.01196289 0.29553448507546376
0.01208496 0.2955428661651459
0.01220703 0.2955513326138621
0.0123291 0.29555988443001735
0.01245117 0.29556852162208314
0.01257324 0.2955772441986516
0.01269531 0.29558605216838774
0.01281738 0.2955949455400628
0.01293945 0.295603924322528
