x_1 rho
0.0 0.30094370115546243
0.00024414 0.30094383064728536
0.00048828 0.30094421913715674
0.00073242 0.30094486661207265
0.00097656 0.30094577308773357
0.0012207 0.3009469385526355
0.00146484 0.30094836302367856
0.00170898 0.3009500464909588
0.00195312 0.30095198897248293
0.00219727 0.30095419046004274
0.00244141 0.3009566509726652
0.00268555 0.30095937050392874
0.00292969 0.3009623490738028
0.00317383 0.30096558667773554
0.00341797 0.30096908333657135
0.00366211 0.3009728390477032
0.00390625 0.3009768538327942
0.00415039 0.3009811276912472
0.00439453 0.3009856606454997
0.00463867 0.30099045269701974
0.00488281 0.300995503868988
0.00512695 0.30100081416498164
0.00537109 0.3010063836089065
0.00561523 0.3010122122064822
0.00585938 0.3010182999823341
0.00610352 0.3010246469443478
0.00634766 0.3010312531178748
0.0065918 0.30103811851297996
0.00683594 0.3010452431557594
0.00708008 0.3010526270584618
0.00732422 0.3010602702479568
0.00756836 0.3010681727386736
0.0078125 0.30107633455829375
0.00805664 0.3010847557234172
0.00830078 0.30109343626258356
0.00854492 0.30110237619454894
0.00878906 0.3011115755487641
0.0090332 0.30112103434612186
0.00927734 0.3011307526170435
0.00952148 0.3011407303845368
0.00976562 0.3011509676800561
0.01000977 0.3011614645287018
0.01025391 0.30117222096302676
0.01049805 0.30118323701020067
0.01074219 0.301194512703943
0.01098633 0.3012060480734706
0.01123047 0.3012178431537378
0.01147461 0.3012298979759882
0.01171875 0.30124221257647954
0.01196289 0.3012547869884647
0.01220703 0.30126762124957196
0.01245117 0.3012807153950495
0.01269531 0.30129406946396253
0.01293945 0.3013076834935433
0.01318359 0.30132155752435896
0.01342773 0.30133569159561935
0.01367188 0.3013500857494557
0.01391602 0.3013647400270535
0.01416016 0.3013796544721685
0.0144043 0.30139482912796356
0.01464844 0.3014102640398777
0.01489258 0.3014259592530571
0.01513672 0.3014419148146806
0.01538086 0.30145813077188804
0.015625 0.3014746071736526
0.01586914 0.30149134406912226
0.01611328 0.3015083415091169
0.01635742 0.3015255995448113
0.01660156 0.30154311822892316
0.0168457 0.30156089761467575
0.01708984 0.3015789377567346
0.01733398 0.3015972387103966
0.01757812 0.3016158005323242
0.01782227 0.3016346232799161
0.01806641 0.3016537070118793
0.01831055 0.30167305178774606
0.01855469 0.30169265766831554
0.01879883 0.3017125247152867
0.01904297 0.30173265299159846
0.01928711 0.30175304256115254
0.01953125 0.3017736934890747
0.01977539 0.3017946058415079
0.02001953 0.30181577968581186
0.02026367 0.3018372150904109
0.02050781 0.3018589121249463
0.02075195 0.301880870860166
0.02099609 0.3019030913680406
0.02124023 0.3019255737216855
0.02148438 0.301948317995449
0.02172852 0.3019713242648593
0.02197266 0.30199459260669165
0.0222168 0.30201812309893367
0.02246094 0.30204191582083767
0.02270508 0.3020659708528987
0.02294922 0.30209028827689677
0.02319336 0.30211486817588407
0.0234375 0.3021397106342196
0.02368164 0.30216481573756365
0.02392578 0.30219018357290645
0.02416992 0.3022158142285686
0.02441406 0.3022417077942249
0.0246582 0.30226786436090936
0.02490234 0.30229428402103586
0.02514648 0.30232096686840604
0.02539062 0.3023479129982283
0.02563477 0.3023751225071273
0.02587891 0.3024025954931623
0.02612305 0.302430332055838
0.02636719 0.3024583322961217
0.02661133 0.3024865963164555
0.02685547 0.30251512422077337
0.02709961 0.3025439161145141
0.02734375 0.3025729721046375
0.02758789 0.30260229229963853
0.02783203 0.3026318768095638
0.02807617 0.3026617257460259
0.02832031 0.30269183922221926
0.02856445 0.30272221735293575
0.02880859 0.30275286025458104
0.02905273 0.3027837680451894
0.02929688 0.302814940844441
0.02954102 0.30284637877367704
0.02978516 0.3028780819559168
0.0300293 0.3029100505158737
0.03027344 0.3029422845799722
0.03051758 0.30297478427636404
0.03076172 0.3030075497349457
0.03100586 0.30304058108737497
0.03125 0.3030738784670881
0.03149414 0.3031074420093173
0.03173828 0.30314127185110784
0.03198242 0.30317536813133583
0.03222656 0.30320973099072535
0.0324707 0.3032443605718672
0.03271484 0.30327925701923575
0.03295898 0.30331442047920765
0.03320312 0.3033498511000797
0.03344727 0.30338554903208753
0.03369141 0.3034215144274235
0.03393555 0.3034577474402558
0.03417969 0.30349424822674675
0.03442383 0.303531016945072
0.03466797 0.30356805375543927
0.03491211 0.3036053588201072
0.03515625 0.30364293230340533
0.03540039 0.3036807743717528
0.03564453 0.30371888519367796
0.03588867 0.30375726493983835
0.03613281 0.30379591378304016
0.03637695 0.3038348318982581
0.03662109 0.3038740194626554
0.03686523 0.30391347665560453
0.03710938 0.3039532036587065
0.03735352 0.30399320065581203
0.03759766 0.3040334678330422
0.0378418 0.3040740053788082
0.03808594 0.3041148134838333
0.03833008 0.3041558923411731
0.03857422 0.30419724214623656
0.03881836 0.3042388630968079
0.0390625 0.304280755393067
0.03930664 0.3043229192376115
0.03955078 0.3043653548354785
0.03979492 0.30440806239416557
0.04003906 0.3044510421236535
0.0402832 0.3044942942364276
0.04052734 0.3045378189475003
0.04077148 0.30458161647443316
0.04101562 0.3046256870373595
0.04125977 0.30467003085900646
0.04150391 0.30471464816471827
0.04174805 0.30475953918247856
0.04199219 0.30480470414293337
0.04223633 0.3048501432794145
0.04248047 0.3048958568279626
0.04272461 0.3049418450273499
0.04296875 0.3049881081191045
0.04321289 0.3050346463475334
0.04345703 0.30508145995974645
0.04370117 0.3051285492056804
0.04394531 0.30517591433812213
0.04418945 0.3052235556127335
0.04443359 0.3052714732880755
0.04467773 0.30531966762563206
0.04492188 0.30536813888983527
0.04516602 0.3054168873480896
0.04541016 0.30546591327079664
0.0456543 0.30551521693138045
0.04589844 0.305564798606312
0.04614258 0.3056146585751347
0.04638672 0.3056647971204897
0.04663086 0.30571521452814115
0.046875 0.3057659110870018
0.04711914 0.305816887089159
0.04736328 0.30586814282990005
0.04760742 0.3059196786077385
0.04785156 0.3059714947244402
0.0480957 0.3060235914850494
0.04833984 0.30607596919791535
0.04858398 0.3061286281747185
0.04882812 0.3061815687304974
0.04907227 0.30623479118367547
0.04931641 0.30628829585608747
0.04956055 0.3063420830730072
0.04980469 0.30639615316317415
0.05004883 0.3064505064588211
0.05029297 0.30650514329570144
0.05053711 0.3065600640131166
0.05078125 0.3066152689539442
0.05102539 0.30667075846466535
0.05126953 0.3067265328953932
0.05151367 0.3067825925999003
0.05175781 0.30683893793564787
0.05200195 0.30689556926381323
0.05224609 0.30695248694931887
0.05249023 0.3070096913608609
0.05273438 0.30706718287093815
0.05297852 0.30712496185588045
0.05322266 0.30718302869587855
0.0534668 0.3072413837750126
0.05371094 0.30730002748128205
0.05395508 0.3073589602066348
0.05419922 0.30741818234699664
0.05444336 0.30747769430230165
0.0546875 0.30753749647652173
0.05493164 0.3075975892776963
0.05517578 0.30765797311796317
0.05541992 0.3077186484135883
0.05566406 0.30777961558499656
0.0559082 0.3078408750568021
0.05615234 0.30790242725783945
0.05639648 0.30796427262119386
0.05664062 0.30802641158423283
0.05688477 0.30808884458863695
0.05712891 0.3081515720804314
0.05737305 0.3082145945100173
0.05761719 0.30827791233220314
0.05786133 0.30834152600623677
0.05810547 0.30840543599583714
0.05834961 0.3084696427692264
0.05859375 0.30853414679916175
0.05883789 0.3085989485629682
0.05908203 0.3086640485425708
0.05932617 0.308729447224527
0.05957031 0.3087951451000598
0.05981445 0.3088611426650903
0.06005859 0.30892744042027076
0.06030273 0.30899403887101823
0.06054688 0.309060938527547
0.06079102 0.309128139904903
0.06103516 0.30919564352299667
0.0612793 0.30926344990663696
0.06152344 0.3093315595855657
0.06176758 0.30939997309449074
0.06201172 0.309468690973121
0.06225586 0.3095377137662003
0.0625 0.3096070420235424
0.06274414 0.30967667630006473
0.06298828 0.3097466171558243
0.06323242 0.30981686515605167
0.06347656 0.30988742087118704
0.0637207 0.30995828487691446
0.06396484 0.3100294577541983
0.06420898 0.31010094008931777
0.06445312 0.31017273247390365
0.06469727 0.3102448355049734
0.06494141 0.3103172497849676
0.06518555 0.3103899759217861
0.06542969 0.31046301452882397
0.06567383 0.31053636622500885
0.06591797 0.3106100316348367
0.06616211 0.3106840113884091
0.06640625 0.3107583061214703
0.06665039 0.3108329164754442
0.06689453 0.3109078430974713
0.06713867 0.31098308664044694
0.06738281 0.3110586477630585
0.06762695 0.3111345271298229
0.06787109 0.31121072541112516
0.06811523 0.3112872432832559
0.06835938 0.3113640814284502
0.06860352 0.3114412405349256
0.06884766 0.31151872129692093
0.0690918 0.311596524414735
0.06933594 0.3116746505947655
0.06958008 0.3117531005495485
0.06982422 0.31183187499779697
0.07006836 0.31191097466444095
0.0703125 0.31199040028066694
0.07055664 0.3120701525839575
0.07080078 0.3121502323181314
0.07104492 0.3122306402333838
0.07128906 0.3123113770863265
0.0715332 0.3123924436400283
0.07177734 0.31247384066405587
0.07202148 0.3125555689345145
0.07226562 0.31263762923408933
0.07250977 0.31272002235208585
0.07275391 0.31280274908447214
0.07299805 0.31288581023392004
0.07324219 0.3129692066098469
0.07348633 0.3130529390284573
0.07373047 0.31313700831278546
0.07397461 0.31322141529273767
0.07421875 0.3133061608051342
0.07446289 0.3133912456937523
0.07470703 0.3134766708093692
0.07495117 0.31356243700980496
0.07519531 0.31364854515996554
0.07543945 0.31373499613188643
0.07568359 0.31382179080477635
0.07592773 0.3139089300650607
0.07617188 0.3139964148064259
0.07641602 0.3140842459298634
0.07666016 0.3141724243437141
0.0769043 0.314260950963713
0.07714844 0.3143498267130337
