x_1 rho
0.0 0.29500112222809294
0.00048828 0.2950018017831184
0.00097656 0.29500384045872485
0.00146484 0.2950072382863218
0.00195312 0.2950119953189282
0.00244141 0.2950181116306043
0.00292969 0.2950255873168292
0.00341797 0.29503442249419387
0.00390625 0.2950446173008012
0.00439453 0.29505617189598987
0.00488281 0.29506908646073193
0.00537109 0.2950833611974124
0.00585938 0.29509899633019865
0.00634766 0.2951159921048898
0.00683594 0.2951343487892571
0.00732422 0.2951540666729587
0.0078125 0.2951751460678522
0.00830078 0.29519758730798334
0.00878906 0.29522139074985543
0.00927734 0.2952465567724962
0.00976562 0.29527308577770184
0.01025391 0.29530097819015594
0.01074219 0.29533023445765905
0.01123047 0.29536085505130294
0.01171875 0.29539284046569364
0.01220703 0.2954261912191498
0.01269531 0.29546090785395335
0.01318359 0.2954969909365576
0.01367188 0.29553444105785065
0.01416016 0.2955732588334132
0.01464844 0.29561344490375885
0.01513672 0.29565499993463323
0.015625 0.2956979246172786
0.01611328 0.2957422196687379
0.01660156 0.2957878858321387
0.01708984 0.29583492387702875
0.01757812 0.29588333459966665
0.01806641 0.2959331188233747
0.01855469 0.29598427739884836
0.01904297 0.29603681120454706
0.01953125 0.2960907211469924
0.02001953 0.29614600816118436
0.02050781 0.29620267321094185
0.02099609 0.29626071728930126
0.02148438 0.2963201414189006
0.02197266 0.2963809466523849
0.02246094 0.2964431340728101
0.02294922 0.29650670479406316
0.0234375 0.29657165996129625
0.02392578 0.29663800075134417
0.02441406 0.29670572837317977
0.02490234 0.2967748440683839
0.02539062 0.2968453491115643
0.02587891 0.2969172448108671
0.02636719 0.296990532508431
0.02685547 0.29706521358088717
0.02734375 0.2971412894398421
0.02783203 0.297218761532396
0.02832031 0.2972976313416401
0.02880859 0.29737790038718936
0.02929688 0.2974595702257081
0.02978516 0.297542642451439
0.03027344 0.29762711869676
0.03076172 0.29771300063272904
0.03125 0.2978002899696529
0.03173828 0.29788898845765005
0.03222656 0.2979790978872333
0.03271484 0.29807062008989393
0.03320312 0.2981635569386908
0.03369141 0.29825791034886295
0.03417969 0.29835368227842773
0.03466797 0.29845087472880716
0.03515625 0.2985494897454435
0.03564453 0.2986495294184439
0.03613281 0.2987509958832125
0.03662109 0.29885389132109713
0.03710938 0.2989582179600597
0.03759766 0.29906397807532115
0.03808594 0.29917117399004656
0.03857422 0.29927980807601673
0.0390625 0.29938988275432066
0.03955078 0.29950140049604157
0.04003906 0.29961436382296863
0.04052734 0.29972877530829256
0.04101562 0.29984463757733903
0.04150391 0.29996195330827424
0.04199219 0.30008072523284995
0.04248047 0.30020095613713405
0.04296875 0.30032264886226134
0.04345703 0.30044580630517936
0.04394531 0.3005704314194175
0.04443359 0.3006965272158466
0.04492188 0.3008240967634561
0.04541016 0.30095314319014344
0.04589844 0.301083669683487
0.04638672 0.3012156794915557
0.046875 0.3013491759237073
0.04736328 0.3014841623514021
0.04785156 0.3016206422090081
0.04833984 0.30175861899464707
0.04882812 0.3018980962710095
0.04931641 0.30203907766619026
0.04980469 0.3021815668745495
0.05029297 0.3023255676575569
0.05078125 0.302471083844651
0.05126953 0.30261811933410665
0.05175781 0.30276667809391095
0.05224609 0.3029167641626388
0.05273438 0.30306838165035
0.05322266 0.30322153473947744
0.05371094 0.30337622768572914
0.05419922 0.30353246481900337
0.0546875 0.30369025054429577
0.05517578 0.30384958934263007
0.05566406 0.30401048577198697
0.05615234 0.30417294446824106
0.05664062 0.30433697014610495
0.05712891 0.30450256760008465
0.05761719 0.3046697417054339
0.05810547 0.3048384974191217
0.05859375 0.3050088397808098
0.05908203 0.30518077391383214
0.05957031 0.30535430502618
0.06005859 0.30552943841149993
0.06054688 0.30570617945009804
0.06103516 0.30588453360995127
0.06152344 0.3060645064477199
0.06201172 0.3062461036097793
0.0625 0.3064293308332515
0.06298828 0.30661419394704503
0.06347656 0.3068006988729054
0.06396484 0.3069888516264664
0.06445312 0.3071786583183241
0.06494141 0.3073701251550992
0.06542969 0.30756325844052257
0.06591797 0.3077580645765222
0.06640625 0.307954550064322
0.06689453 0.30815272150553896
0.06738281 0.3083525856033046
0.06787109 0.30855414916338386
0.06835938 0.3087574190953035
0.06884766 0.30896240241348616
0.06933594 0.309169106238409
0.06982422 0.3093775377977478
0.0703125 0.30958770442755
0.07080078 0.30979961357339886
0.07128906 0.3100132727916082
0.07177734 0.3102286897504062
0.07226562 0.31044587223113784
0.07275391 0.3106648281294766
0.07324219 0.3108855654566436
0.07373047 0.31110809234064263
0.07421875 0.31133241702749215
0.07470703 0.3115585478824837
0.07519531 0.3117864933914294
0.07568359 0.31201626216194644
0.07617188 0.31224786292472906
0.07666016 0.31248130453484624
0.07714844 0.3127165959730349
0.07763672 0.31295374634702033
0.078125 0.3131927648928333
0.07861328 0.3134336609761546
0.07910156 0.31367644409365536
0.07958984 0.31392112387435667
0.08007812 0.3141677100809984
0.08056641 0.3144162126114239
0.08105469 0.3146666414999737
0.08154297 0.3149190069188892
0.08203125 0.31517331917973546
0.08251953 0.3154295887348333
0.08300781 0.3156878261787016
0.08349609 0.31594804224951806
0.08398438 0.31621024783058826
0.08447266 0.31647445395183527
0.08496094 0.3167406717912987
0.08544922 0.31700891267664133
0.0859375 0.31727918808668587
0.08642578 0.31755150965295204
0.08691406 0.3178258891612176
